"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail","parameter"
"beta_r[150]",-0.01338582546725,-0.05121155,2.25810372280216,2.212750848,-3.7027955,3.7103605,1.00088008610906,10237.1729458317,2940.83082452876,"173"
"beta_r[151]",0.00302396075575002,-0.00786237,2.27842236072975,2.270794638,-3.780228,3.784899,0.999993204462891,11222.5736409031,2662.79201641521,"174"
"beta_r[152]",3.91041553,3.927435,0.465352508995467,0.4685016,3.127133,4.6245545,1.00624798406356,377.458104826126,682.827120302009,"175"
"beta_r[153]",-0.0266314218079999,0.02347215,2.25670832878829,2.25371189841,-3.768716,3.6996785,1.00172214171571,10855.6085715284,3052.09787985769,"176"
"beta_r[154]",-0.00976016753274997,-0.01116872,2.20428114324721,2.148650637,-3.647205,3.6152435,1.00073413297085,9897.29348859622,2434.79850430455,"177"
"beta_r[155]",0.0261153887642499,0.0439658,2.22146068058266,2.244663813,-3.6626655,3.71136,1.0004237926013,7708.7533618626,2788.16338664153,"178"
"beta_r[156]",-0.000362648902749945,-0.0332922,2.25859425767297,2.30377181328,-3.6957365,3.7462895,1.00419071547066,8315.6805173332,2717.47164374868,"179"
"beta_r[157]",-0.00329152464175006,-0.00765537,2.23320104860918,2.223410193438,-3.6000695,3.689374,1.00118522024707,10120.89217494,2726.87898905275,"180"
"beta_r[158]",-0.00762464207175,0.02531105,2.22554215064339,2.240468055,-3.5933805,3.5729615,1.00102377691609,11452.735396971,2922.30447958474,"181"
"beta_r[159]",0.0279220175575,-0.010167505,2.18132302731135,2.193158289,-3.523495,3.607407,0.999458579650677,11007.4379003452,3190.66412955699,"182"
"beta_r[160]",-0.011162428141,0.00582528,2.26726589899459,2.214314991,-3.821966,3.681865,1.00285619858596,10793.2338494403,2679.15895347248,"183"
"beta_r[161]",-0.0170659876075001,-0.02583165,2.22500246224218,2.20170792429,-3.673881,3.712225,1.00040734180827,10024.9378503762,2954.18912045779,"184"
"beta_r[162]",-0.0400517889487501,-0.01580115,2.21833443945482,2.222454465,-3.72184,3.646054,1.00168322523043,7752.95370136746,2751.12514612782,"185"
"beta_r[163]",-0.03831366243975,-0.037643,2.20017728342619,2.1954311148,-3.623191,3.6041955,1.00193813271395,8453.69702636268,2982.44991559319,"186"
"beta_r[164]",-0.03015250946115,0.00322599,2.22229138717833,2.229458282226,-3.748158,3.543993,1.00029653116281,10104.8650318804,2614.68034765354,"187"
"beta_r[165]",-0.0215395500275,-0.00396227,2.2971846723208,2.290561743498,-3.762482,3.732697,1.00109877691644,9084.61774793513,2778.37938975303,"188"
"beta_r[166]",0.00157540751249995,-0.00249029,2.25253283456891,2.18846586,-3.727041,3.7393115,1.00011831639629,11518.3968715928,2917.54459472844,"189"
"beta_r[167]",0.0344601295225,-0.004530365,2.31373250307583,2.296116904851,-3.7369895,3.8590675,1.00166840275297,10934.8522883819,2760.85127240495,"190"
"beta_r[168]",-0.00973074367750002,-0.008545305,2.19076237306482,2.144054577,-3.622758,3.614353,1.00272746433944,10063.0084237607,2835.96854603657,"191"
"beta_r[169]",-2.67625165705,-2.70423,0.930241578385778,0.95019834,-4.2101135,-1.155315,1.00198026454702,2300.13861040389,2951.05211047503,"192"
"beta_r[170]",-0.0260999260225,-0.03770235,2.29132936736456,2.300743158,-3.7774405,3.7678865,0.999758163723442,11195.7274229118,3007.68833304572,"193"
"beta_r[171]",-2.1716546211125,-2.19889,0.927883647962126,0.943445097,-3.6822725,-0.651314,1.00191108482841,2291.44475444969,2977.67724078208,"194"
"beta_r[172]",0.0371219495095,0.03052235,2.20205025683221,2.13391752189,-3.665218,3.680614,1.00131419347967,10578.1334176126,2562.96781339626,"195"
"beta_r[173]",-0.0376194097499999,-0.0538748,2.27670996657869,2.22383357952,-3.8438415,3.7393125,1.00031474290178,9030.30093722814,2438.08185827007,"196"
"beta_r[174]",-0.00302978608249999,-0.01058975,2.19418667501056,2.198799582,-3.5096745,3.533449,1.00277133531351,9932.59183156009,2363.47118039932,"197"
"beta_r[175]",0.00604950083125006,0.02115295,2.2656069265052,2.184099603,-3.750489,3.754509,1.00132597441435,8985.65836247851,2657.24388022026,"198"
"beta_r[176]",0.00366174204475001,0.05112935,2.23482582388716,2.26126055631,-3.6758235,3.641649,1.00012648237567,12184.7686841428,3088.66995001229,"199"
"beta_r[177]",0.00102186939524997,0.0229095,2.22646231403094,2.300913657,-3.574008,3.661347,1.00101674904657,10675.5839878516,2714.87976661169,"200"
"beta_r[178]",0.00350030914024998,0.0210702,2.23202829926787,2.22745853652,-3.6756165,3.721126,1.00041937451654,9358.56010353042,3036.89060125132,"201"
"beta_r[179]",0.00409164392850003,0.025131,2.30016789243533,2.2575490896,-3.798141,3.825879,1.00109180272871,10190.2825567359,2515.28851006865,"202"
"beta_r[180]",0.0106524015105001,-0.01496115,2.24107282183069,2.127167763,-3.6729015,3.739189,1.00256138860642,8289.30949639717,2496.91760190287,"203"
"beta_r[181]",-0.0120334676374999,-0.0619196,2.3274218459379,2.328460365,-3.7372035,3.8454775,1.00106271255107,8182.75782496225,2198.02366827532,"204"
"beta_r[182]",-0.0711808436058,-0.05711565,2.26042870359699,2.266332012,-3.77049,3.673125,1.00146652268856,10529.6276043521,2513.70608550337,"205"
"beta_r[183]",-0.0277050088405,-0.03946075,2.25319408916465,2.25578961405,-3.709598,3.6700165,1.00056360830863,9644.39379572159,2389.2909142957,"206"
"beta_r[184]",0.00573161585152505,-0.01233375,2.23297102659126,2.10613893525,-3.667443,3.72671,0.999961295150834,10568.371980541,2629.06905261773,"207"
"beta_r[185]",-0.00132767064200005,0.01188155,2.24053664615904,2.24019607203,-3.7365235,3.6757045,1.00031748276923,8022.14032758338,2466.0870737855,"208"
"beta_r[186]",-0.0110566326914999,-0.00166531,2.2053671917326,2.205190047606,-3.6784505,3.600539,1.00373745934407,9570.30204666877,3118.00207194364,"209"
"beta_r[187]",0.00118550189000001,-0.0222163,2.2262452198087,2.22739345038,-3.5970115,3.662568,1.00087944473231,9004.17910431988,2793.10342411976,"210"
"beta_r[188]",0.03615458810075,0.03544645,2.31690636781167,2.31277972023,-3.718752,3.835965,1.001124257965,10866.0441539178,2206.85955975456,"211"
"beta_r[189]",0.00497917018749994,-0.0214884,2.29957983834558,2.19936297,-3.788192,3.8613115,1.00090847364555,9460.36809303765,2416.88315073175,"212"
"beta_r[190]",-0.0079251695955,-0.02851925,2.28571395429521,2.262751533,-3.764286,3.7790325,1.00240966328248,9475.0225062427,2857.55238492035,"213"
"beta_r[191]",-0.00123310203574996,-0.009658725,2.16214302872749,2.150201844315,-3.5636875,3.548182,1.00268403224046,10162.2497666072,2814.66323464707,"214"
"beta_r[192]",1.90336424999777e-05,0.01386655,2.27104785385139,2.25853123797,-3.7429645,3.6526935,1.00172647999654,9753.48921657406,2468.26524530772,"215"
"beta_r[193]",-0.0002298958215,-0.0132692,2.20104857184498,2.20714039308,-3.6107785,3.566444,1.00182606631128,9560.65306151388,2555.30805390129,"216"
"beta_r[194]",0.02695091546695,0.0594552,2.18442563134632,2.10826490952,-3.633533,3.685565,1.00104936461088,9630.35644573453,2779.08493975914,"217"
"beta_r[195]",-0.010117585254625,0.02244445,2.20328684119057,2.24146962543,-3.6516505,3.6410915,1.00097886681623,8527.26787230486,2801.51310682667,"218"
"beta_r[196]",0.0234597440907501,0.0322401,2.24125188495627,2.15068936026,-3.7159705,3.6900035,1.00219449453259,9648.72776012541,2609.05827135579,"219"
"beta_r[197]",-0.0334698192715,-0.03423985,2.23610969058918,2.235449454,-3.751878,3.5722405,1.00056289381925,9820.14306192388,2725.91762136643,"220"
"beta_r[198]",0.0259931156672501,0.0119991,2.18758992034075,2.19931241334,-3.56416,3.5426755,1.00030866918526,11256.4466833538,2940.06901644177,"221"
"beta_r[199]",0.00599837904799998,0.04841275,2.18177831101084,2.202713646,-3.5797645,3.499804,1.00020258855672,11018.4668067538,2806.71839257704,"222"
"beta_r[200]",-0.013571721205,-0.02731835,2.17169998532128,2.111711658,-3.588166,3.623309,1.00063813238016,8230.28611010707,2475.38507926407,"223"
"beta_r[201]",0.03902092406175,0.04599335,2.21366691464729,2.16830005371,-3.6368555,3.5640545,1.00093479702601,12078.2157055514,2830.9484509562,"224"
"beta_r[202]",-0.021521256859,-0.00488592,2.19441216952603,2.175685848,-3.604332,3.6312915,1.00074557166265,11550.6995538581,2695.16079181373,"225"
"beta_r[203]",-0.00429409028899995,-0.002608085,2.3028561696625,2.257050936,-3.809028,3.7509645,1.00129318129049,10483.0718497929,2576.93705759091,"226"
"beta_r[204]",-0.00664039489950009,0.0133987,2.2692869292021,2.232788187,-3.6919465,3.6944015,1.00028872324334,12081.9341227845,2986.07191205067,"227"
"beta_r[205]",0.01478566511825,-0.01171125,2.19043690699254,2.09216172375,-3.637304,3.5843345,1.00181156835055,9364.92573703792,2927.03646905481,"228"
"beta_r[206]",-0.02460164902975,0.0123873,2.26807358674631,2.191712754,-3.826523,3.70065,1.0019795603084,9486.66729800244,2732.91781599343,"229"
"beta_r[207]",0.0180359572574999,-3.74749999999999e-05,2.25611887349806,2.262147410565,-3.7434105,3.8015115,1.00312598959291,10004.6575571538,2253.3692999408,"230"
"beta_r[208]",-0.0171036415255001,0.00538686,2.26970275998615,2.331521934,-3.7938385,3.7530115,1.0031008107541,9442.3191240625,2722.07720946411,"231"
"beta_r[209]",-0.0318243513295001,-0.01086075,2.21785613135101,2.20668590205,-3.7094115,3.5409445,1.00196143450917,11364.2436641563,2195.46235949735,"232"
"beta_r[210]",0.01774946736625,0.01419675,2.20339817811216,2.196494139,-3.519117,3.633667,1.00007838278053,8410.94048109337,2848.95358330617,"233"
"beta_r[211]",-0.02379497341875,-0.0143174,2.21629880299136,2.15600047824,-3.7026225,3.63111249999999,1.00386524296484,9391.37484417692,2762.68283151614,"234"
"beta_r[212]",-0.0141086711000001,-0.02596255,2.21511730094804,2.17522260963,-3.680641,3.6461235,1.00146565647785,9715.62641266883,2674.99473604971,"235"
"beta_r[213]",0.0136210153405,-0.0210539,2.21903006923542,2.24068466286,-3.603965,3.730877,1.00297448302221,9893.45450874061,2896.49034564806,"236"
"beta_r[214]",-0.05155152045675,-0.04415085,2.25650185860899,2.27860920021,-3.709626,3.6585455,1.00062718869023,10651.4985343436,2652.20885674869,"237"
"beta_r[215]",-0.0121369791788351,-0.0183261,2.2378762856955,2.27113726686,-3.7019725,3.5714445,1.00424082957156,7895.00778321249,3048.61245266836,"238"
"beta_r[216]",-0.00662782968150003,0.02153655,2.17524117460736,2.199222123,-3.5183295,3.4831605,1.00096261042821,8639.83526183822,2952.96594950236,"239"
"beta_r[217]",-0.00581875332949995,-0.0158792,2.16291403626901,2.12449167,-3.6103015,3.5385085,1.00106880900234,9579.63750625423,3214.08512769645,"240"
"beta_r[218]",-0.0100205817504999,-0.0145035,2.24024603578441,2.2449358701,-3.714818,3.658609,1.00072626339657,9163.9736401835,2917.86405427844,"241"
"beta_r[219]",-1.35290109622,-1.359965,0.436890217088391,0.429094092,-2.0557235,-0.6316071,1.00675369800386,395.457338496262,861.956241354969,"242"
"beta_r[220]",-0.01850915343195,-0.0283041,2.17682991015991,2.139703146,-3.66992,3.5587115,1.00165102517547,11970.6887383436,2338.02592508897,"243"
"beta_r[221]",0.0226365804375,0.06472555,2.17475718734972,2.153157741,-3.5654635,3.630312,1.0020720170262,10706.3103955368,2802.04331482127,"244"
"beta_r[222]",-0.0140651876975,-0.04285675,2.24353122984811,2.261083608,-3.609269,3.6636,1.00238745046138,9294.7877512899,2599.66467803557,"245"
"beta_r[223]",0.0243050636812499,0.038474,2.25205997676036,2.280928209,-3.6650525,3.614875,1.00037378092123,9846.81747474076,2841.7591354963,"246"
"beta_r[224]",0.019208916515,0.01245545,2.25708607245845,2.25029028,-3.730309,3.719194,1.0011607485977,8500.66676391865,2697.88940611813,"247"
"beta_r[225]",0.04237428161775,-0.006410595,2.31575545252063,2.244575739147,-3.813955,3.8676225,1.00207832146074,9412.66092872739,2574.98691855155,"248"
"beta_r[226]",0.00198076426934996,-0.01107075,2.24872959256774,2.224263237,-3.7244135,3.669503,1.00179275599534,10477.1078866865,2550.18135813124,"249"
"beta_r[227]",0.0356270343425,0.05409635,2.23143644662245,2.23135547649,-3.691174,3.7182825,1.00014279149112,9452.13884508756,2754.53632954042,"250"
"beta_r[228]",0.0240316633249999,0.00767606,2.26469068093066,2.289571767,-3.7712775,3.756987,1.00191274438163,8959.34513613457,2596.57406098134,"251"
"beta_r[229]",0.01301445628,-0.02094225,2.22817376731601,2.289186291,-3.6708925,3.5799765,1.00223937818219,8600.95924339838,2582.37790799856,"252"
"beta_r[230]",0.04296342159775,0.1048585,2.22418712250082,2.2377674991,-3.675596,3.677555,1.0021766197877,10618.2103794578,2716.87029532088,"253"
"beta_r[231]",0.03394150156275,0.0419086,2.24648036106072,2.26060383864,-3.609565,3.6919095,1.0029901772989,9041.16820357196,2309.67549614055,"254"
"beta_r[232]",-0.000417444279750066,-0.0407782,2.18961730643723,2.177761488,-3.5677765,3.6125925,1.00188334254134,9629.01102450785,2945.56951820854,"255"
"beta_r[233]",-0.019027601274,-0.0341933,2.23591456575526,2.225693946,-3.684382,3.596132,1.00247172829556,9865.60110343299,2643.00545263326,"256"
"beta_r[234]",-0.0221612946327501,-0.01178475,2.34805077132333,2.33556980265,-3.985355,3.852969,1.00154552480084,9585.54405204387,2608.72079888545,"257"
"beta_r[235]",-0.00593410512250004,-0.0136877,2.24161874451539,2.24494150398,-3.736049,3.7082235,1.00224741360509,11097.8663221231,2468.81146454891,"258"
"beta_r[236]",-0.00924639234150007,-0.0260641,2.21260040503125,2.146552758,-3.6677135,3.620322,1.00129620158501,10259.789295469,2620.00057330067,"259"
"beta_r[237]",-0.84596164684075,-0.852532,0.437578801398452,0.4359911472,-1.560783,-0.118550550000001,1.00709105540314,382.883450058974,823.409203756219,"260"
"beta_r[238]",0.0083040465268501,-0.00821854,2.22355176638875,2.257896018,-3.603653,3.6490675,1.0055689217353,8872.35052286964,2961.66492468072,"261"
"beta_r[239]",-0.921236059755,-0.9283645,0.43525973208362,0.4312935291,-1.619125,-0.201776,1.00706719777275,385.192668785818,794.08166383237,"262"
"beta_r[240]",-0.00918381852450017,-0.00337033,2.29951896465463,2.354206203258,-3.6465715,3.7228005,1.00384258445716,8755.0405207261,2904.32758453611,"263"
"beta_r[241]",0.01186737118725,0.0675249,2.20761098934519,2.205019089,-3.638196,3.5657185,1.00070908532395,9317.71976422087,2780.12516572185,"264"
"beta_r[242]",-0.335264232759425,-0.347452,0.434422014443416,0.42896199234,-1.0496045,0.3989074,1.00678479295324,371.498010129089,755.359618983706,"265"
"beta_r[243]",-0.29396862411175,-0.2989445,0.436949841226226,0.4262556543,-1.003351,0.43668455,1.0059498673266,380.230010335658,803.000170479736,"266"
"beta_r[244]",0.0176840509973751,0.04488645,2.26010295166422,2.27065164123,-3.676421,3.802433,1.00007173725133,11144.8689262085,2359.06362568754,"267"
"beta_r[245]",0.00983142050450008,0.01442175,2.31750368115854,2.183113674,-3.8376005,3.863661,1.0007537182794,8081.4586189934,2396.62600784641,"268"
"beta_r[246]",0.6971926800575,0.6873555,0.437922681701462,0.433326915,-0.019084525,1.4272045,1.00640082734431,393.890620630925,835.239658766486,"269"
"beta_r[247]",-0.0150145465525,-0.0293221,2.25560737704113,2.20356925446,-3.565598,3.7443555,0.999394334923628,10715.3438497978,2278.57210778422,"270"
"beta_r[248]",-0.00186172010650001,-0.005837555,2.28406084185158,2.216916954,-3.8710585,3.775057,1.00268104258641,10671.6596170718,2546.48605475579,"271"
"beta_r[249]",0.014206850631,-0.03743775,2.29359537979559,2.28582412485,-3.7800585,3.812687,1.00175607547383,12246.6432225539,2949.21579685035,"272"
"beta_r[250]",0.00715144762590003,0.002247135,2.21509929197846,2.193711098649,-3.688859,3.613346,1.00354480141035,10823.4922308523,2806.01744730341,"273"
"beta_r[251]",0.011882029674,0.0542033,2.26213075042388,2.199096102,-3.8170385,3.8088915,1.0009869268819,10293.005084182,2410.70727315966,"274"
"beta_r[252]",-0.0339539432615,-0.0462686,2.29470321367794,2.313204411,-3.7934035,3.771381,1.00187037189152,9002.5611467456,2299.99947097834,"275"
"beta_r[253]",-0.01223293286175,0.0131255,2.24977333963793,2.196975984,-3.775576,3.653207,1.00133013797094,9150.52042156669,2431.32496254564,"276"
"beta_r[254]",-0.00793202454750004,-0.0310774,2.14865941696066,2.063275116,-3.6014685,3.5683485,1.00193605616674,8959.37248220767,2702.69057134608,"277"
"beta_r[255]",-0.00856822630424996,0.00221616,2.23466308425797,2.205643500816,-3.7543565,3.669331,1.00210698247656,9585.09512809136,2730.46342603685,"278"
"beta_r[256]",0.00946669966749995,-0.02284675,2.24352379528708,2.24473534845,-3.680849,3.694714,1.00012771370247,8301.78366128461,2499.28385019172,"279"
"beta_r[257]",0.027622023865,0.04613445,2.26475914588412,2.294049219,-3.7004605,3.666576,1.00106892504826,10721.7785908751,2757.32102055521,"280"
"beta_r[258]",-0.0168060644975,0.01701605,2.2318178124771,2.30392177827,-3.751639,3.591751,1.00094020213627,10748.1716455651,2941.21684209403,"281"
"beta_r[259]",0.01224718441275,-0.0131231,2.25984753549594,2.16193754994,-3.6514165,3.5842265,1.00296105933833,8510.57076655693,2623.87328055411,"282"
"beta_r[260]",0.0535596471352501,0.07125055,2.28019069652155,2.22452187657,-3.7497565,3.8079115,1.00253106924266,9604.92570498469,2632.84583432976,"283"
"beta_r[261]",-0.0100473521105,0.02164675,2.29772035981352,2.26273188855,-3.8009665,3.740095,1.00087325566093,9839.91703302112,2743.15724198546,"284"
"beta_r[262]",-0.000252659171250008,0.01264565,2.20546693150458,2.14321045869,-3.6390315,3.6173065,1.00164702350174,8723.45528599065,2987.89647521644,"285"
"beta_r[263]",0.02626403762275,0.008239205,2.21391620078561,2.187562652667,-3.6388375,3.684622,1.00034074924953,11478.3084307952,2951.20779330867,"286"
"beta_r[264]",-0.0195108587355,-0.0143707,2.20265994217385,2.21664904818,-3.552373,3.5639545,1.00164263303612,9805.35946225162,2323.91666639075,"287"
"beta_r[265]",0.03812748648025,0.04679645,2.2069706657859,2.15006125677,-3.5297195,3.6781455,1.00005566979393,8215.18059868456,2859.06991477844,"288"
"beta_r[266]",-0.00929602414349999,-0.0333211,2.19484681717634,2.23779359286,-3.5683105,3.6351925,1.00014239120885,9288.17353661964,3087.30754293495,"289"
"beta_r[267]",0.0243260650687501,0.02112495,2.21927975638621,2.28068358,-3.5263295,3.7302855,1.00122374666869,10242.8073969376,2892.3859876712,"290"
"beta_r[268]",-0.81768324611375,-0.8322105,0.439983104161055,0.4272178617,-1.544497,-0.0813468650000001,1.00630654006284,404.291195691911,863.25313175229,"291"
"beta_r[269]",0.0188593070649,0.03668605,2.2065773524036,2.18715531573,-3.5343345,3.733758,1.00001892166649,9902.02965712516,2449.34195360813,"292"
"beta_r[270]",-0.232767587493025,-0.23943,0.436720863136475,0.42852759054,-0.9461144,0.49745955,1.00660364308586,385.022623061209,841.516032687008,"293"
"beta_r[271]",0.0183269549085,0.041849,2.26943060457859,2.2525349364,-3.7385695,3.743931,1.00089352842008,9662.49858861339,2739.65421286262,"294"
"beta_r[272]",-0.354415351993975,-0.3551535,0.437523678067792,0.43699649826,-1.0716185,0.366643449999999,1.0062072145911,406.174297032357,915.797347996688,"295"
"beta_r[273]",-0.042822331705,-0.0407649,2.23379018742946,2.20849563774,-3.7467335,3.628829,1.00152786927462,8845.99362570115,2825.56117517957,"296"
"beta_r[274]",0.0238926814381751,0.02876345,2.28187586674042,2.180430168,-3.755659,3.833493,1.00157539935672,10298.4172167561,2805.66917160907,"297"
"beta_r[275]",-0.00294768911000008,-0.007744065,2.24862048894871,2.175026091,-3.714243,3.734345,1.00164593802009,9869.47982977652,2660.23573669859,"298"
"beta_r[276]",-0.0230956052555,-0.04776155,2.2476293897797,2.26767887997,-3.730186,3.671687,1.00060544528809,10911.6858004519,3321.89215263938,"299"
"beta_r[277]",-0.0178907436449999,0.0133382,2.2733521716514,2.23420881432,-3.6745905,3.662532,1.00160416899187,9269.43817568916,2761.30198081101,"300"
"beta_r[278]",-0.003562470046,0.005331035,2.18605987549634,2.126900895,-3.5887645,3.6226435,1.00362052875502,9864.57152858539,2804.66647321525,"301"
"beta_r[279]",-0.00978118142999994,-0.00990736,2.2743949824335,2.306091429936,-3.7001315,3.715647,1.001446332435,13800.9506705059,2986.06315136878,"302"
"beta_r[280]",0.01563811449225,-0.01204495,2.31869137115756,2.29041692313,-3.808089,3.751716,1.00058246773937,10783.0917864146,2474.81242934746,"303"
"beta_r[281]",0.01866778007875,0.01737145,2.23007740638352,2.232899382,-3.6744645,3.6822415,1.00004407578466,9562.15398220167,3091.30887772274,"304"
"beta_r[282]",0.01132729445475,0.0235572,2.21284338050383,2.196190206,-3.574509,3.6482345,1.00422382895899,9561.72816669369,2802.06779192101,"305"
"beta_r[283]",-0.0439551585724999,-0.06223275,2.30822508647872,2.21441136,-3.8125465,3.753597,1.00382424253537,10579.5147772841,2232.73116142637,"306"
"beta_r[284]",-0.0200283102165001,-0.08663145,2.18760306888252,2.162994792,-3.603906,3.593601,1.00084226059832,9197.59781960542,2687.16450551714,"307"
"beta_r[285]",0.00903556843750005,-0.005911635,2.20499742529537,2.182194462,-3.550841,3.6225895,1.00525364874065,9122.58474331628,2760.94653697799,"308"
"beta_r[286]",-0.00358338729724992,-0.003046405,2.27695522050076,2.258822643,-3.8496105,3.7391005,1.00183342035985,11874.9792779252,2755.37818988104,"309"
"beta_r[287]",0.00693868204500001,0.00199781,2.25805215004371,2.190590144106,-3.7323455,3.7075925,1.00147661519934,9741.49255643023,2260.90004720934,"310"
"beta_r[288]",6.43489786,6.42573,0.436725554864881,0.438071235,5.7401215,7.162953,1.00653893091994,384.617554410483,826.288738631354,"311"
"beta_r[289]",0.073450241313475,0.069551,0.436184872654666,0.4313454201,-0.62783395,0.78647575,1.0058218119442,378.460713485567,820.872921612158,"312"
"beta_r[290]",-0.03318801176,-0.056602,2.29802010907695,2.3186336922,-3.8619165,3.806529,1.00296415646543,9900.00984237799,2708.33896816755,"313"
"beta_r[291]",-0.03206833895275,-0.0272525,2.20770585216284,2.1764568,-3.6289155,3.5856385,1.00103962718095,11337.9995905538,2386.36582675295,"314"
"beta_r[292]",-0.03343365922325,-0.03522455,2.28690467996361,2.35453863183,-3.808328,3.787298,1.0005790231459,10994.6435271395,2652.82257474811,"315"
"beta_r[293]",0.00343517538182491,-0.02495695,2.24561229607578,2.22656868,-3.7423975,3.684517,1.00018584830608,8914.66324366043,2713.30658108002,"316"
"beta_r[294]",-1.2455405827725,-1.259465,0.434466562199356,0.4295055135,-1.944961,-0.523570550000001,1.00663456887641,393.448811850669,784.203191237794,"317"
"beta_r[295]",-0.01701785530975,-0.0426652,2.211721390942,2.194603824,-3.6475925,3.7088855,1.00063345922403,9295.68183680386,2642.88560059449,"318"
"beta_r[296]",0.0184769154087499,0.003097595,2.15971448792319,2.041143745347,-3.5812455,3.6431345,1.00247890239816,10639.7624061314,2637.76626503734,"319"
"beta_r[297]",0.015450091241,0.00418796,2.28406062177039,2.217631626504,-3.680636,3.824566,1.00218915279403,11523.3804783855,2963.9686227558,"320"
"beta_r[298]",-0.00882036996375004,0.01682565,2.23323031985724,2.22354321231,-3.6388435,3.6627105,1.00080554932988,9320.82733594544,2589.60139376669,"321"
"beta_r[299]",0.02075197458595,0.0227769,2.27291952680227,2.31299225094,-3.7205525,3.7528715,1.00061558272351,9117.3201810166,2380.27355549337,"322"
"beta_r[300]",-0.012767044645,-0.00583551,2.28161966117823,2.281091295,-3.7425825,3.753028,1.00067045377304,11426.0838580859,2704.14849826675,"323"
"beta_r[301]",0.0030748055975,0.00781559,2.22227117291244,2.235012087,-3.6486925,3.6951655,1.00121449198535,10696.5029497502,2903.7984191507,"324"
"beta_r[302]",0.0273478590439999,0.0304263,2.28148547923333,2.250794364,-3.809714,3.8182775,1.00050794639327,11566.9366635148,2469.23559781843,"325"
"beta_r[303]",-0.03564154586825,-0.04062655,2.21964216512471,2.237873505,-3.6957185,3.524844,1.0091664944744,10361.0574799797,2816.42310158614,"326"
"beta_r[304]",0.0106733799115,0.0350543,2.18662975429946,2.266806444,-3.571881,3.575009,0.999882789048251,9297.38775999124,2760.5208666058,"327"
"beta_r[305]",-0.02403915496625,0.004979725,2.17739173029664,2.187049569285,-3.650814,3.491725,1.00079861832101,9995.44150875134,2723.01617769993,"328"
"beta_r[306]",0.02057191585925,0.00760387,2.13356303594652,2.087528776662,-3.510557,3.581196,1.00180530280358,9988.27815802933,2752.77549416491,"329"
"beta_r[307]",-0.0372114801305001,-0.0687788,2.3316830392381,2.24815355688,-3.8652225,3.7993865,1.00502143787422,8558.32144014287,2116.59759043896,"330"
"beta_r[308]",-0.0293134424985,-0.0562906,2.25862979054625,2.27546393844,-3.6383045,3.685218,1.00187506722824,9645.98861441803,2701.35320424283,"331"
"beta_r[309]",0.017625429789,0.004448325,2.20639758145001,2.223225417,-3.651726,3.632162,1.00166957641274,10469.0002908818,2610.70913761783,"332"
"beta_r[310]",-2.5048278675,-2.51625,0.437046838204812,0.430910277,-3.210695,-1.7634355,1.00694256605841,368.649410110916,909.924714664161,"333"
"beta_r[311]",0.048309708186,0.06743145,2.25397880330802,2.283456042,-3.5661405,3.6804375,0.999881009270533,7390.36751710057,2600.28536042588,"334"
"beta_r[312]",-0.01188383582,-0.01196985,2.22764107739016,2.24438930961,-3.611647,3.6189885,1.00255249180038,10095.7292053584,2578.11896100198,"335"
"beta_r[313]",0.01688378287925,0.01893825,2.15533908832937,2.20205648355,-3.566714,3.5581435,0.999546219962989,10495.7930368799,3108.0749406482,"336"
"beta_r[314]",-0.00771559296425002,0.0128594,2.23302280741197,2.18008917,-3.6875025,3.690868,1.00259082925212,10948.1950651531,3050.53989418658,"337"
"beta_r[315]",0.00901927478999999,-0.006068735,2.19924746933008,2.181495764511,-3.545556,3.6159875,0.999615319450899,10462.3644256652,2956.30500074823,"338"
"beta_r[316]",-0.0165648595915,-0.0196719,2.2188118489269,2.11789128306,-3.6569225,3.6660365,1.00435720234561,10065.110875603,2724.8161017661,"339"
"beta_r[317]",-0.0285741386442501,-0.0197079,2.19714390733503,2.165011128,-3.647964,3.480069,1.00199909864197,10066.2298626705,2265.72819960259,"340"
"beta_r[318]",0.00714593036175005,0.01911245,2.21518104015669,2.145581655,-3.7037655,3.79537,1.00130141379952,8866.63669584748,2714.90600642956,"341"
"beta_r[319]",0.00177136080849993,0.000933932,2.21024026260085,2.2098153,-3.6261365,3.5911405,1.00313139447855,8728.16169328898,2639.96475934563,"342"
"beta_r[320]",-0.01080886233375,-0.005683675,2.19303810384948,2.165821109445,-3.6239545,3.6051085,1.00553479729866,8948.18151069294,2588.14046270855,"343"
"beta_r[321]",0.0383916442567499,-0.01803365,2.14818179096364,2.079850584,-3.478738,3.6129875,0.999859813019112,9966.62727752985,3173.23640257818,"344"
"beta_r[322]",0.00675171600999998,-0.04533625,2.25438572882225,2.238770478,-3.6833165,3.7786475,1.00190659481885,10145.9947664551,3096.67052649147,"345"
"beta_r[323]",0.0355132513592501,0.00469806,2.20688982875065,2.222931773244,-3.526481,3.6598815,1.00461032401558,9645.18302679044,2606.9933270816,"346"
"beta_r[324]",-0.01676737726725,-0.03177825,2.21467764060378,2.19357601155,-3.6516735,3.631988,1.00344944468779,10663.1356324019,2663.62102982306,"347"
"beta_r[325]",-0.02114382416775,-0.0437919,2.28510296918222,2.243084844,-3.799958,3.73207,1.00358529127177,8937.29205657525,2150.31003523241,"348"
