"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail","parameter"
"beta_r[275]",-0.00651433846274999,0.00515464,2.46008443466994,2.393272757736,-4.045857,4.0082185,1.00052952012295,6444.71526583501,2907.70890036057,"301"
"beta_r[276]",0.03235644831,0.03184765,2.34081979561721,2.375955456,-3.8213755,3.939948,1.00606100727088,6040.58987086367,3023.51860687005,"302"
"beta_r[277]",1.06407029675,1.060535,0.235370475316486,0.2408016681,0.69244925,1.442084,1.10385658935642,33.105755005675,193.657892391212,"303"
"beta_r[278]",0.26642494447325,0.265859,0.233781559768076,0.2419669917,-0.10575045,0.65051945,1.10818951693733,29.5863532541119,193.111745191778,"304"
"beta_r[279]",-0.03503999802,-0.0611554,2.44514196637028,2.39423532096,-4.055124,4.108022,1.00145426949501,5336.30459225381,2655.35510935065,"305"
"beta_r[280]",-0.640606142805425,-0.6444925,0.231756395818002,0.2414036037,-1.0096315,-0.26179185,1.10850750897562,30.0015225811015,185.372054999563,"306"
"beta_r[281]",-0.00126628924499996,-0.00405231,2.39611123178939,2.436033832806,-3.950887,3.834771,1.00273609952194,5343.24293958913,2895.19745994652,"307"
"beta_r[282]",-3.145412165,-3.147895,0.233498772915193,0.249106452,-3.515811,-2.767582,1.10130847397229,34.0175711602127,204.453544232575,"308"
"beta_r[283]",0.049503483158,0.0943778,2.41536650437513,2.381989638,-3.9444595,3.9182255,1.0029855221013,5675.22708801093,2491.76380303138,"309"
"beta_r[284]",-3.4628747975,-3.462665,0.24562933876967,0.254962722,-3.8639125,-3.0665835,1.09598157401982,34.5242852534907,215.987229853778,"310"
"beta_r[285]",0.0159484175202,-0.02120015,2.40986557448451,2.39018078061,-3.9337875,3.9986895,1.0024457641617,7184.29851084466,2948.74376518142,"311"
"beta_r[286]",-2.372465315,-2.3708,0.244722430940754,0.24952158,-2.7628695,-1.9649315,1.09734946934749,34.1687393721623,193.525416686066,"312"
"beta_r[287]",0.01849862523025,-0.0482047,2.33784713229827,2.401530306,-3.8108215,3.8412375,1.00111154743687,5825.90420444224,3041.038149684,"313"
"beta_r[288]",6.4686917825,6.463075,0.234008386771645,0.243620832,6.0927865,6.8517375,1.1081411331228,32.3306220987893,162.270730533957,"314"
"beta_r[289]",0.1046755731098,0.100445,0.234126910028065,0.23562361347,-0.2744584,0.4893402,1.10735533675769,30.8526303227824,193.200311624417,"315"
"beta_r[290]",-0.01755139711,-0.00279342,2.49636748250651,2.50233228,-4.0802685,4.1225115,1.00111723522119,5699.20100129355,2725.13187317327,"316"
"beta_r[291]",-1.13076282675,-1.130475,0.248864410204315,0.2530301529,-1.536156,-0.72451165,1.09314512069438,33.8383243640876,225.073403450724,"317"
"beta_r[292]",-1.4158268935,-1.414545,0.233668068210329,0.244532631,-1.791021,-1.0272345,1.10527864943678,31.9855083253288,214.512601368247,"318"
"beta_r[293]",0.02785605458125,0.00383559,2.39265031428867,2.416253398734,-3.906364,3.9400605,1.00103893192793,6558.03923817156,2890.81263211013,"319"
"beta_r[294]",-1.2155910745,-1.217185,0.235383129647279,0.245748363,-1.5949785,-0.83600185,1.10430292029999,32.0764963235936,170.717064490736,"320"
"beta_r[295]",0.0266966275325,0.04629495,2.40472970119502,2.40261252987,-3.8880995,3.961484,1.00004648634518,5880.32093589914,3220.32833428473,"321"
"beta_r[296]",0.03777736282075,-0.00787161,2.42809492951712,2.398083261,-3.942278,4.01618,1.00175399796308,5567.7454131338,3000.43301098409,"322"
"beta_r[297]",-1.4508307075,-1.45414,0.242962027836637,0.245533386,-1.848077,-1.050026,1.09545483571874,31.9645101579621,217.518311922675,"323"
"beta_r[298]",-2.08698036,-2.090035,0.231871905180907,0.243732027,-2.455818,-1.711797,1.10179734926603,33.9639682526732,197.240503473496,"324"
"beta_r[299]",0.03656407500725,0.0205707,2.37557821992695,2.330713917,-3.891585,3.959722,1.00171970871248,5979.32573502916,2864.99865949694,"325"
"beta_r[300]",-0.818869809625,-0.820591,0.233787365762193,0.2454711168,-1.1915155,-0.4412914,1.10463549259829,32.1351540860121,195.678837794228,"326"
"beta_r[301]",-0.00140615043774996,0.02583965,2.4019738092127,2.47784765991,-3.9443365,3.885937,1.0025049854971,7530.66793273573,3300.24437958713,"327"
"beta_r[302]",-1.1594649455,-1.15639,0.244069922269117,0.2500160271,-1.558793,-0.775437,1.0886502488276,35.787444670205,240.63288157547,"328"
"beta_r[303]",-0.286259926000898,-0.287254,0.235285059222272,0.2483621868,-0.665123,0.0900570749999999,1.10070476005413,32.9651019139462,222.68606408542,"329"
"beta_r[304]",-0.0130482790575,-0.02015355,2.4036328915917,2.36130521823,-3.9654905,3.915848,1.00107743172761,6265.33470067453,3122.87456424353,"330"
"beta_r[305]",0.0437782880874999,0.02046535,2.38898178448248,2.323871718,-3.8114685,4.012864,1.00363323003174,7291.89871775628,2915.45794814355,"331"
"beta_r[306]",-0.40411289312935,-0.4057935,0.250624242779308,0.2621941035,-0.8190364,-0.00306240550000043,1.07204405750265,54.8720914367604,366.398312713758,"332"
"beta_r[307]",1.052166093225,1.05234,0.340679098862345,0.3443464521,0.49315355,1.609681,1.04783807992227,76.2228094376711,526.09929959958,"333"
"beta_r[308]",2.0885874625,2.08823,0.246186570370712,0.257223687,1.682599,2.488404,1.09517637967521,37.1783281987986,217.689913115071,"334"
"beta_r[309]",-0.0283128920660001,-0.0173164,2.41311555385294,2.42161419864,-3.966575,3.94737349999999,1.00005339611266,7764.44372464466,3313.18561079106,"335"
"beta_r[310]",-2.471846805,-2.469035,0.233810167214805,0.242271666,-2.8431325,-2.0961935,1.10167636139863,34.388974685538,181.003291765806,"336"
"beta_r[311]",0.0156976846899999,-0.03644205,2.44840681377254,2.49544256367,-3.9615855,4.072269,1.00186538350544,5959.7883168525,2604.05712083047,"337"
"beta_r[312]",-0.48031784098,-0.4771075,0.247824734416817,0.2559175164,-0.8735735,-0.0822055450000001,1.09042232331905,38.6402040228604,251.321511532257,"338"
"beta_r[313]",-0.02088919198225,-0.006410725,2.45592466714871,2.483555151,-4.109343,4.0137695,1.00122561153285,6781.88284778737,2764.27992431431,"339"
"beta_r[314]",-3.664136065,-3.658695,0.248081087764953,0.256074672,-4.062488,-3.25979,1.09320596869479,34.8502527351746,212.706953772132,"340"
"beta_r[315]",-0.0237448302825,-0.0347059,2.39401315111586,2.329839183,-3.966767,3.9279655,1.00066054314616,6058.35438833595,2956.05630185382,"341"
"beta_r[316]",0.0457446560455,0.0419541,2.4200399499243,2.36580572466,-3.926764,3.978528,1.00283342139157,5916.01832286856,2887.78324229187,"342"
"beta_r[317]",-0.8440672418825,-0.8459625,0.262775395697578,0.2624780214,-1.277252,-0.41092605,1.07826389352422,40.4350787188339,269.277867819633,"343"
"beta_r[318]",0.03066616212425,0.005947835,2.41702896927033,2.442034938,-3.901683,3.9326925,1.00273947178616,5799.49333418311,2832.19471778321,"344"
"beta_r[319]",-0.02792873819075,-0.02671975,2.3917636922049,2.30215125735,-3.98599,3.9271415,1.00128689854879,5312.11038538527,2872.21118285097,"345"
"beta_r[320]",-0.0189056493690001,-0.00196687,2.37313663412799,2.350929168,-4.010065,3.9140935,1.00020138460484,6133.521055829,3156.21533681394,"346"
"beta_r[321]",3.5675984625,3.568325,0.262835299627245,0.268469208,3.1318565,3.995243,1.06175311666032,65.7871914871827,465.067494018884,"347"
"beta_r[322]",-0.03653571449625,-0.0247863,2.38563756001919,2.417364474,-3.849937,3.9116845,0.999967165123024,5685.14736791606,3268.18016693742,"348"
"beta_r[323]",-0.008641528085,-0.0527956,2.46115187003573,2.444911182,-3.9452365,4.0697555,1.00114855848685,6117.79771962198,3177.78381314434,"349"
"beta_r[324]",1.55251468275,1.55188,0.277885523551011,0.286527276,1.0998735,2.000996,1.05160764552384,87.0138788027054,466.623905432662,"350"
"beta_r[325]",-0.0561433558425,-0.0485371,2.34525252789632,2.36244467046,-3.875703,3.7485595,1.00206665752292,5773.30371524418,2816.57804709943,"351"
"beta_r[326]",-1.8514230425,-1.85019,0.233896022081297,0.246489663,-2.2221035,-1.473429,1.10596807282721,29.8912783055783,208.993461430903,"352"
"beta_r[327]",0.013200262292875,-0.04112145,2.39705971513425,2.40770748477,-3.8758415,3.9828045,1.00038958329606,6074.87634414351,3029.12521047882,"353"
"beta_r[328]",-2.002241555,-2.001585,0.236138433905249,0.23758665,-2.3931965,-1.6130735,1.101696486101,33.9996629434659,170.964903574082,"354"
"beta_r[329]",-0.00707163935374989,-0.03043075,2.39982140636223,2.33773291605,-4.048597,3.9628,1.00068171470601,6338.59924029077,2783.76941354213,"355"
"beta_r[330]",-2.7285565325,-2.72855,0.233053801977581,0.24900267,-3.096201,-2.3571005,1.10385837991919,30.0276533860349,220.127600453966,"356"
"beta_r[331]",-2.12493291,-2.12602,0.233584954739067,0.244747608,-2.503047,-1.7552475,1.10099203787896,32.74697486391,207.517699643525,"357"
"beta_r[332]",0.032945126577,0.01764105,2.35521808988763,2.32984073973,-3.8365965,3.8752695,0.999866354894467,6108.8465756184,2816.74892930383,"358"
"beta_r[333]",-2.188966645,-2.185395,0.23449790676222,0.246608271,-2.5734745,-1.808328,1.10605135923846,31.3278183687608,198.594723384867,"359"
"beta_r[334]",0.0107887229895,-0.001391626,2.37837972684217,2.313070977,-3.811883,3.904995,1.00049795635257,5672.82330692843,2765.45775379257,"360"
"beta_r[335]",0.01677360618,0.02062855,2.372593368154,2.37955602423,-3.8873835,3.970735,0.999683574869817,5876.92549364579,3107.56319531041,"361"
"beta_r[336]",-1.8355643925,-1.83366,0.233180766837955,0.240966978,-2.217473,-1.459759,1.10325769218463,31.686038604324,202.643114720828,"362"
"beta_r[337]",-2.14200082,-2.14396,0.23400592620819,0.241404345,-2.514861,-1.75907,1.10894064081677,30.9272898697971,193.458447123842,"363"
"beta_r[338]",-0.0488909989825,0.008011685,2.40431000100263,2.420603955,-4.069805,3.909311,1.00001759163376,6669.42638650502,2882.99198632935,"364"
"beta_r[339]",-1.62006077925,-1.617445,0.338225887513399,0.337832649,-2.19374,-1.055585,1.04976744579761,64.4831299935808,583.309105452272,"365"
